arxiv_id,idea_title,idea_github_url
2606.31825,Hierarchical Reasoning Graphs with Ontology-Guided Error Recovery for Medical VQA,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Hierarchical%20Reasoning%20Graphs%20with%20Ontology-Guided%20Error%20Rec.md
2607.02512,Iterative Adapter Composition via State-Conditioned Weighted Averaging for Neural Program Synthesis,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Iterative%20Adapter%20Composition%20via%20State-Conditioned%20Weighted.md
2607.02255,Memory Arcade: A Multi-Game Protocol for Evaluating Long-Horizon Memory Strategies in LLM Agents,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Memory%20Arcade%20A%20Multi-Game%20Protocol%20for%20Evaluating%20Long-Hori.md
2607.02512,Multi-Task HyperCompiler for Domain-Agnostic Neural Program Synthesis,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Multi-Task%20HyperCompiler%20for%20Domain-Agnostic%20Neural%20Program%20.md
2607.01647,MultiAcceptBench: A Data Agent Benchmark with Probabilistic Ground Truth for Real-World Ambiguity,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/MultiAcceptBench%20A%20Data%20Agent%20Benchmark%20with%20Probabilistic%20G.md
2607.02255,PAC-Bayesian Bounded Memory Compression for Cross-Task Generalization in LLM Agents,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/PAC-Bayesian%20Bounded%20Memory%20Compression%20for%20Cross-Task%20Gener.md
2607.01647,PipelineBench: A Benchmark for End-to-End Data Science Agents,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/PipelineBench%20A%20Benchmark%20for%20End-to-End%20Data%20Science%20Agents.md
2607.01002,RANDOM-CONTRAST: Task-Agnostic Attention Head Importance via Random Pair Projection,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/RANDOM-CONTRAST%20Task-Agnostic%20Attention%20Head%20Importance%20via%20.md
2607.01642,Scale-Consistent Diffusion: Training a Single Model for Both Generation and Upsampling,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Scale-Consistent%20Diffusion%20Training%20a%20Single%20Model%20for%20Both%20.md
2607.02291,Self-Consistent Alignment: Reward-Free Fine-Tuning of Generative Models via Distribution-Level Invariance,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Self-Consistent%20Alignment%20Reward-Free%20Fine-Tuning%20of%20Generat.md
2607.02271,Self-Supervised Augmentation Optimization via Contrastive Adversarial Learning for Biometric Recognition,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Self-Supervised%20Augmentation%20Optimization%20via%20Contrastive%20Ad.md
2607.01647,StepCheck: Process-Level Evaluation for Data Agent Workflows,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/StepCheck%20Process-Level%20Evaluation%20for%20Data%20Agent%20Workflows.md
2607.02271,TempStarMixup: Calibrated Mixup via Temperature-Scaled Label Softening and Mixing-Coefficient Weighting,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/TempStarMixup%20Calibrated%20Mixup%20via%20Temperature-Scaled%20Label%20.md
2607.01002,Unsupervised Identification of Non-Literal Retrieval Heads via Logit Contribution Variance Analysis,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/Unsupervised%20Identification%20of%20Non-Literal%20Retrieval%20Heads%20v.md
2607.01647,"WorkloadBench: Validating Data Agents' Assumptions about Scale, Heterogeneity, and Redundancy through Targeted Probes",https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-03/WorkloadBench%20Validating%20Data%20Agents%20Assumptions%20about%20Scale.md
