arxiv_id,idea_title,idea_github_url
2606.26875,FisherKV: Token Importance Scoring via Fisher Information Trace for Minimax-Optimal KV Cache Compression,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/FisherKV%20Token%20Importance%20Scoring%20via%20Fisher%20Information%20Tra.md
2606.27377,Gradient-Aware Field Composition for On-Policy Distillation of Conflicting Velocity Fields,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Gradient-Aware%20Field%20Composition%20for%20On-Policy%20Distillation%20.md
2606.27313,Gradient-Consistent Quantization for Spatial Detail Preservation in Discrete Visual Representations,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Gradient-Consistent%20Quantization%20for%20Spatial%20Detail%20Preserva.md
2606.27377,Gradual Autonomy Distillation: Stabilizing On-Policy Generative Field Distillation via Mixed Trajectory Sampling,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Gradual%20Autonomy%20Distillation%20Stabilizing%20On-Policy%20Generati.md
2606.14397,HybridOS-Bench: A Reproducible Simulated Desktop Environment Integrating a Full Browser for Agent Evaluation,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/HybridOS-Bench%20A%20Reproducible%20Simulated%20Desktop%20Environment%20.md
2606.26907,Invariance-Constrained Latent Diffusion for Cost-Effective Text-to-Image Generation,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Invariance-Constrained%20Latent%20Diffusion%20for%20Cost-Effective%20T.md
2606.14397,LayoutArena: A Procedurally Generated Benchmark for Evaluating Web Agent Generalization Across Website Designs,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/LayoutArena%20A%20Procedurally%20Generated%20Benchmark%20for%20Evaluatin.md
2606.26790,Masked Skill Transformer: Self-Supervised Skill Extraction from Incomplete Trajectories via Step Reconstruction,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Masked%20Skill%20Transformer%20Self-Supervised%20Skill%20Extraction%20fr.md
2606.27377,Meta-Discovery of Velocity Fields for Unsupervised Capability Emergence in Flow-Matching Models,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Meta-Discovery%20of%20Velocity%20Fields%20for%20Unsupervised%20Capabilit.md
2606.26025,MoDE: Modular Dynamics Decomposition for Compositional In-Context Robotic Control,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/MoDE%20Modular%20Dynamics%20Decomposition%20for%20Compositional%20In-Con.md
2606.26300,PlanCommit: Tamper-Proof Verification via Plan-Adherence Rewards in Reinforcement Learning,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/PlanCommit%20Tamper-Proof%20Verification%20via%20Plan-Adherence%20Rewa.md
2606.26904,Self-Calibrating Visual Tools via Cross-Modal Consistency for Robust Video Understanding,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Self-Calibrating%20Visual%20Tools%20via%20Cross-Modal%20Consistency%20fo.md
2606.26790,Self-Consistency Certification: Gating On-Policy Self-Supervision with Learned Forward Models,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Self-Consistency%20Certification%20Gating%20On-Policy%20Self-Supervi.md
2606.27313,Spectral Co-Occurrence Alignment for Visual-Semantic Embedding,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Spectral%20Co-Occurrence%20Alignment%20for%20Visual-Semantic%20Embeddi.md
2606.26904,Temporal Coherence-based Online Reliability Calibration for Tool-Orchestrated Video Understanding,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Temporal%20Coherence-based%20Online%20Reliability%20Calibration%20for%20.md
2606.26875,TokenMerge: Provable Reconstruction-Guaranteed KV Cache Compression via Token Merging,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/TokenMerge%20Provable%20Reconstruction-Guaranteed%20KV%20Cache%20Compr.md
2606.24551,Tool-Discovery Arena: An Open-Ended Benchmark for Tool-Set Independent Computer-Use Agents,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Tool-Discovery%20Arena%20An%20Open-Ended%20Benchmark%20for%20Tool-Set%20In.md
2606.26027,Unanimous Trajectory Filtering for Demonstration-Free Interleaved SFT in Tool-Use Reinforcement Learning,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/Unanimous%20Trajectory%20Filtering%20for%20Demonstration-Free%20Interl.md
2606.14397,WebShifting: Benchmarking Web Agent Adaptation to Dynamic Environment Changes,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-06-26/WebShifting%20Benchmarking%20Web%20Agent%20Adaptation%20to%20Dynamic%20Env.md
